SEASON,TEAM,SPLIT,GP,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,DREB/G,OREB/G,REB/G,A/G,TO/G,STL/G,BLK/G,PF/G,PPG,OFF_EFF,NET_EFF
2020,acadia,Wins,16.0,469.0,1100.0,42.6,111.0,303.0,36.6,265.0,327.0,81.0,12.3,30.7,43.0,15.7,16.8,7.5,3.0,17.9,82.1,0.985,0.235
2020,acadia,Losses,4.0,109.0,268.0,40.7,23.0,73.0,31.5,57.0,77.0,74.0,7.8,29.5,37.3,13.8,20.8,8.5,2.5,19.3,74.5,0.831,-0.098
2020,acadia,November,7.0,205.0,487.0,42.1,45.0,132.0,34.1,142.0,162.0,87.7,12.1,29.6,41.7,16.0,16.6,7.1,3.4,19.3,85.3,0.997,0.184
2020,acadia,January,8.0,214.0,537.0,39.9,58.0,155.0,37.4,110.0,158.0,69.6,11.6,31.1,42.8,14.4,19.0,7.8,2.8,17.1,74.5,0.883,0.143
2020,acadia,February,5.0,159.0,344.0,46.2,31.0,89.0,34.8,70.0,84.0,83.3,10.0,30.6,40.6,15.8,16.6,8.4,2.4,18.4,83.8,1.0,0.167
2020,capebreton,Total,20.0,495.0,1316.0,37.6,99.0,372.0,26.6,340.0,487.0,69.8,12.2,28.1,40.3,12.3,18.3,6.1,1.6,15.8,71.5,0.85,-0.04
2020,capebreton,Exhibition,6.0,126.0,374.0,33.7,22.0,94.0,23.4,94.0,133.0,70.7,13.5,30.8,44.3,9.2,25.3,7.5,2.2,16.8,61.3,0.719,-0.061
2020,capebreton,Home,10.0,259.0,652.0,39.7,54.0,196.0,27.6,174.0,244.0,71.3,11.6,27.5,39.1,12.9,17.1,6.3,1.2,15.2,74.6,0.9,-0.013
2020,capebreton,Away,10.0,236.0,664.0,35.5,45.0,176.0,25.6,166.0,243.0,68.3,12.7,28.8,41.5,11.6,19.4,5.9,2.0,16.4,68.3,0.801,-0.067
2020,capebreton,Wins,9.0,230.0,607.0,37.9,52.0,180.0,28.9,169.0,226.0,74.8,12.7,28.9,41.6,13.2,17.1,7.8,1.7,14.2,75.7,0.896,0.07
2020,capebreton,Losses,11.0,265.0,709.0,37.4,47.0,192.0,24.5,171.0,261.0,65.5,11.7,27.5,39.3,11.5,19.2,4.7,1.5,17.1,68.0,0.812,-0.131
2020,capebreton,November,7.0,182.0,445.0,40.9,28.0,116.0,24.1,124.0,183.0,67.8,10.7,25.0,35.7,11.3,18.0,5.6,1.9,16.9,73.7,0.878,-0.069
2020,capebreton,January,7.0,157.0,453.0,34.7,36.0,132.0,27.3,99.0,147.0,67.3,14.1,28.4,42.6,10.9,19.1,6.1,1.3,15.4,64.1,0.8,-0.042
2020,capebreton,February,6.0,156.0,418.0,37.3,35.0,124.0,28.2,117.0,157.0,74.5,11.5,31.5,43.0,15.0,17.5,6.7,1.7,15.0,77.3,0.871,-0.006
2020,dalhousie,Total,20.0,400.0,1297.0,30.8,67.0,294.0,22.8,254.0,398.0,63.8,11.8,25.6,37.4,10.5,20.1,8.7,1.6,16.4,56.0,0.674,-0.205
2020,dalhousie,Exhibition,5.0,100.0,337.0,29.7,18.0,73.0,24.7,52.0,90.0,57.8,10.2,26.0,36.2,12.0,22.2,10.4,2.8,16.4,54.0,0.611,-0.167
2020,dalhousie,Home,9.0,170.0,593.0,28.7,31.0,147.0,21.1,130.0,196.0,66.3,12.1,26.2,38.3,10.8,18.1,10.0,1.4,17.1,55.7,0.672,-0.16
2020,dalhousie,Away,11.0,230.0,704.0,32.7,36.0,147.0,24.5,124.0,202.0,61.4,11.5,25.2,36.6,10.3,21.7,7.5,1.6,15.8,56.4,0.675,-0.242
2020,dalhousie,Wins,2.0,53.0,164.0,32.3,11.0,35.0,31.4,23.0,42.0,54.8,14.0,26.5,40.5,16.5,16.0,8.5,1.5,13.5,70.0,0.741,0.032
2020,dalhousie,Losses,18.0,347.0,1133.0,30.6,56.0,259.0,21.6,231.0,356.0,64.9,11.5,25.6,37.1,9.8,20.6,8.7,1.6,16.7,54.5,0.666,-0.235
2020,dalhousie,November,6.0,120.0,373.0,32.2,18.0,92.0,19.6,76.0,111.0,68.5,9.7,26.0,35.7,10.3,24.8,9.3,1.5,15.5,55.7,0.643,-0.227
2020,dalhousie,January,9.0,182.0,604.0,30.1,38.0,132.0,28.8,114.0,194.0,58.8,13.2,26.0,39.2,11.8,19.0,8.4,1.7,15.9,57.3,0.685,-0.184
2020,dalhousie,February,5.0,98.0,320.0,30.6,11.0,70.0,15.7,64.0,93.0,68.8,11.6,24.6,36.2,8.4,16.4,8.2,1.4,18.4,54.2,0.694,-0.217
2020,memorial,Total,20.0,546.0,1467.0,37.2,95.0,320.0,29.7,327.0,462.0,70.8,11.9,25.3,37.2,13.6,14.3,9.3,1.6,17.7,75.7,0.868,0.029
2020,memorial,Exhibition,3.0,71.0,207.0,34.3,11.0,44.0,25.0,54.0,76.0,71.1,14.3,24.0,38.3,6.0,15.3,8.7,1.3,12.0,69.0,0.835,-0.068
2020,memorial,Home,10.0,260.0,726.0,35.8,51.0,174.0,29.3,178.0,246.0,72.4,12.5,23.1,35.6,14.0,13.0,10.3,2.1,19.0,74.9,0.877,0.018
2020,memorial,Away,10.0,286.0,741.0,38.6,44.0,146.0,30.1,149.0,216.0,69.0,11.4,27.4,38.8,13.1,15.5,8.4,1.2,16.4,76.5,0.86,0.041
2020,memorial,Wins,13.0,364.0,955.0,38.1,65.0,204.0,31.9,215.0,304.0,70.7,11.9,27.5,39.4,14.8,14.4,10.0,1.4,17.8,77.5,0.885,0.118
2020,memorial,Losses,7.0,182.0,512.0,35.5,30.0,116.0,25.9,112.0,158.0,70.9,12.0,21.1,33.1,11.1,14.0,8.1,2.1,17.4,72.3,0.836,-0.137
2020,memorial,November,8.0,231.0,608.0,38.0,25.0,108.0,23.1,143.0,207.0,69.1,12.4,23.4,35.8,13.9,11.5,10.1,1.3,17.9,78.8,0.894,0.052
2020,memorial,January,6.0,162.0,448.0,36.2,38.0,123.0,30.9,92.0,133.0,69.2,13.2,25.5,38.7,15.0,14.3,10.5,1.5,18.2,75.7,0.871,0.107
2020,memorial,February,6.0,153.0,411.0,37.2,32.0,89.0,36.0,92.0,122.0,75.4,10.2,27.5,37.7,11.7,17.8,7.2,2.3,17.0,71.7,0.83,-0.08
2020,saintmarys,Total,20.0,508.0,1405.0,36.2,181.0,543.0,33.3,224.0,314.0,71.3,10.3,26.0,36.3,14.8,16.4,11.7,4.3,18.0,71.0,0.844,0.025
2020,saintmarys,Exhibition,4.0,99.0,267.0,37.1,32.0,95.0,33.7,46.0,61.0,75.4,8.8,22.0,30.8,12.3,11.8,11.5,2.0,13.8,69.0,0.892,0.021
2020,saintmarys,Home,11.0,281.0,776.0,36.2,111.0,315.0,35.2,154.0,207.0,74.4,10.2,27.8,38.0,17.2,16.3,10.7,5.0,18.1,75.2,0.874,0.03
2020,saintmarys,Away,9.0,227.0,629.0,36.1,70.0,228.0,30.7,70.0,107.0,65.4,10.3,23.8,34.1,12.0,16.4,12.9,3.3,17.9,66.0,0.805,0.018
2020,saintmarys,Wins,10.0,276.0,730.0,37.8,110.0,293.0,37.5,121.0,161.0,75.2,10.5,26.8,37.3,17.1,15.5,13.0,3.7,18.2,78.3,0.91,0.173
2020,saintmarys,Losses,10.0,232.0,675.0,34.4,71.0,250.0,28.4,103.0,153.0,67.3,10.0,25.2,35.2,12.6,17.2,10.4,4.8,17.8,63.8,0.775,-0.13
2020,saintmarys,November,7.0,177.0,494.0,35.8,55.0,169.0,32.5,68.0,101.0,67.3,10.9,27.1,38.0,14.6,18.4,13.7,2.9,17.1,68.1,0.798,0.112
2020,saintmarys,January,6.0,148.0,414.0,35.7,56.0,169.0,33.1,73.0,99.0,73.7,10.3,26.5,36.8,15.3,15.0,10.0,6.0,20.2,70.8,0.865,0.003
2020,saintmarys,February,7.0,183.0,497.0,36.8,70.0,205.0,34.1,83.0,114.0,72.8,9.6,24.4,34.0,14.7,15.4,11.1,4.1,17.0,74.1,0.872,-0.045
2020,stfx,Total,20.0,454.0,1310.0,34.7,119.0,453.0,26.3,242.0,354.0,68.4,8.5,29.8,38.3,11.7,19.6,5.2,2.4,17.2,63.5,0.743,-0.105
2020,stfx,Exhibition,3.0,62.0,183.0,33.9,19.0,64.0,29.7,36.0,50.0,72.0,11.7,26.7,38.3,13.0,18.3,9.0,3.3,21.0,59.7,0.785,-0.046
2020,stfx,Home,11.0,253.0,749.0,33.8,68.0,250.0,27.2,149.0,213.0,70.0,8.0,28.6,36.6,12.9,17.1,4.6,2.7,16.3,65.7,0.757,-0.086
2020,stfx,Away,9.0,201.0,561.0,35.8,51.0,203.0,25.1,93.0,141.0,66.0,9.1,31.2,40.3,10.2,22.7,5.9,1.9,18.3,60.7,0.725,-0.129
2020,stfx,Wins,3.0,75.0,185.0,40.5,21.0,67.0,31.3,48.0,66.0,72.7,6.0,32.7,38.7,12.7,17.0,4.0,3.0,18.0,73.0,0.873,0.175
2020,stfx,Losses,17.0,379.0,1125.0,33.7,98.0,386.0,25.4,194.0,288.0,67.4,8.9,29.3,38.2,11.5,20.1,5.4,2.2,17.1,61.8,0.72,-0.153
2020,stfx,November,7.0,175.0,488.0,35.9,46.0,165.0,27.9,104.0,147.0,70.7,9.0,30.3,39.3,14.9,19.1,4.4,2.9,18.1,71.4,0.791,-0.08
2020,stfx,January,7.0,142.0,438.0,32.4,33.0,159.0,20.8,70.0,106.0,66.0,8.3,27.7,36.0,9.7,20.9,6.7,2.1,14.7,55.3,0.668,-0.155
2020,stfx,February,6.0,137.0,384.0,35.7,40.0,129.0,31.0,68.0,101.0,67.3,8.2,31.7,39.8,10.3,18.7,4.3,2.0,19.0,63.7,0.768,-0.076
2020,unb,Total,20.0,491.0,1321.0,37.2,64.0,260.0,24.6,232.0,342.0,67.8,12.0,26.6,38.6,13.3,18.4,8.5,2.6,18.7,63.9,0.789,0.001
2020,unb,Exhibition,7.0,164.0,439.0,37.4,28.0,106.0,26.4,60.0,88.0,68.2,12.0,22.4,34.4,13.1,21.1,10.4,1.1,18.9,59.4,0.761,-0.042
2020,unb,Home,10.0,245.0,695.0,35.3,30.0,129.0,23.3,110.0,159.0,69.2,13.4,27.6,41.0,13.8,19.4,8.7,3.5,17.4,63.0,0.755,0.009
2020,unb,Away,10.0,246.0,626.0,39.3,34.0,131.0,26.0,122.0,183.0,66.7,10.6,25.6,36.2,12.9,17.4,8.3,1.8,20.0,64.8,0.825,-0.007
2020,unb,Wins,10.0,280.0,667.0,42.0,41.0,125.0,32.8,117.0,172.0,68.0,13.5,28.1,41.6,16.0,18.8,8.6,3.0,18.6,71.8,0.891,0.153
2020,unb,Losses,10.0,211.0,654.0,32.3,23.0,135.0,17.0,115.0,170.0,67.6,10.5,25.1,35.6,10.7,18.0,8.4,2.3,18.8,56.0,0.688,-0.15
2020,unb,November,7.0,171.0,461.0,37.1,26.0,99.0,26.3,76.0,112.0,67.9,10.6,25.1,35.7,11.9,17.9,7.0,1.7,21.3,63.4,0.782,-0.097
2020,unb,January,7.0,158.0,449.0,35.2,19.0,91.0,20.9,93.0,141.0,66.0,13.9,27.7,41.6,13.4,19.6,10.3,2.9,17.6,61.1,0.765,0.045
2020,unb,February,6.0,162.0,411.0,39.4,19.0,70.0,27.1,63.0,89.0,70.8,11.5,27.0,38.5,15.0,17.7,8.2,3.5,17.0,67.7,0.824,0.066
2020,upei,Total,20.0,511.0,1376.0,37.1,139.0,473.0,29.4,288.0,391.0,73.7,10.3,27.6,38.0,14.4,13.7,8.9,4.0,15.0,72.5,0.884,0.131
2020,upei,Exhibition,4.0,92.0,258.0,35.7,26.0,87.0,29.9,62.0,88.0,70.5,11.5,25.8,37.3,11.8,16.3,8.8,9.0,18.0,68.0,0.847,0.049
2020,upei,Home,9.0,217.0,595.0,36.5,58.0,230.0,25.2,107.0,154.0,69.5,9.6,25.8,35.3,14.9,14.6,10.0,4.3,13.1,66.6,0.835,0.139
2020,upei,Away,11.0,294.0,781.0,37.6,81.0,243.0,33.3,181.0,237.0,76.4,11.0,29.2,40.2,14.1,13.0,8.0,3.6,16.5,77.3,0.922,0.126
2020,upei,Wins,17.0,438.0,1170.0,37.4,115.0,393.0,29.3,229.0,311.0,73.6,10.5,28.2,38.7,15.2,13.9,9.6,4.4,14.5,71.8,0.882,0.172
2020,upei,Losses,3.0,73.0,206.0,35.4,24.0,80.0,30.0,59.0,80.0,73.8,9.7,24.3,34.0,10.0,12.7,4.7,1.7,18.0,76.3,0.898,-0.092
2020,upei,November,7.0,175.0,493.0,35.5,48.0,190.0,25.3,88.0,122.0,72.1,10.9,25.1,36.0,14.0,14.3,9.4,2.6,15.4,69.4,0.841,0.087
2020,upei,January,6.0,145.0,428.0,33.9,43.0,145.0,29.7,87.0,122.0,71.3,10.2,28.5,38.7,15.3,12.5,10.3,5.5,13.5,70.0,0.835,0.147
2020,upei,February,7.0,191.0,455.0,42.0,48.0,138.0,34.8,113.0,147.0,76.9,10.0,29.4,39.4,14.1,14.1,7.1,4.0,15.9,77.6,0.974,0.165
2020,bishops,Total,16.0,375.0,1062.0,35.3,120.0,436.0,27.5,209.0,309.0,67.6,12.4,24.9,37.3,12.3,13.8,9.0,1.9,14.8,67.4,0.871,0.058
2020,bishops,Exhibition,3.0,67.0,167.0,40.1,25.0,70.0,35.7,46.0,71.0,64.8,13.7,19.0,32.7,9.0,14.3,9.3,0.7,19.3,68.3,1.002,0.209
2020,bishops,Home,8.0,184.0,506.0,36.4,63.0,212.0,29.7,111.0,162.0,68.5,13.4,23.5,36.9,12.3,14.8,8.9,1.8,15.5,67.8,0.906,0.039
2020,bishops,Away,8.0,191.0,556.0,34.4,57.0,224.0,25.4,98.0,147.0,66.7,11.4,26.3,37.6,12.4,12.9,9.1,2.0,14.1,67.1,0.837,0.075
2020,bishops,Wins,10.0,246.0,674.0,36.5,75.0,271.0,27.7,148.0,215.0,68.8,13.6,24.7,38.3,11.5,14.5,9.6,1.5,13.2,71.5,0.904,0.123
2020,bishops,Losses,6.0,129.0,388.0,33.2,45.0,165.0,27.3,61.0,94.0,64.9,10.3,25.2,35.5,13.7,12.7,8.0,2.5,17.5,60.7,0.811,-0.055
2020,bishops,November,5.0,118.0,321.0,36.8,32.0,125.0,25.6,60.0,91.0,65.9,10.6,25.2,35.8,11.4,13.4,9.4,1.2,14.0,65.6,0.862,0.087
2020,bishops,January,5.0,102.0,318.0,32.1,30.0,130.0,23.1,64.0,90.0,71.1,11.4,24.8,36.2,11.8,13.6,8.6,2.6,14.6,59.6,0.797,0.004
2020,bishops,February,6.0,155.0,423.0,36.6,58.0,181.0,32.0,85.0,128.0,66.4,14.7,24.7,39.3,13.5,14.3,9.0,1.8,15.7,75.5,0.934,0.075
2020,concordia,Total,16.0,347.0,1004.0,34.6,81.0,310.0,26.1,196.0,272.0,72.1,9.4,22.4,31.8,12.5,14.6,6.6,1.9,16.9,56.6,0.74,-0.067
2020,concordia,Exhibition,9.0,210.0,595.0,35.3,48.0,197.0,24.4,105.0,139.0,75.5,12.4,20.6,33.0,11.2,16.6,11.6,1.6,16.3,63.9,0.82,-0.113
2020,concordia,Home,2.0,41.0,131.0,31.3,6.0,40.0,15.0,13.0,22.0,59.1,10.0,24.5,34.5,13.5,10.0,2.0,3.0,14.5,50.5,0.711,-0.223
2020,concordia,Away,4.0,94.0,248.0,37.9,18.0,65.0,27.7,60.0,80.0,75.0,11.5,27.5,39.0,15.3,17.5,6.3,1.8,20.5,50.3,0.644,-0.056
2020,concordia,Wins,4.0,97.0,267.0,36.3,22.0,79.0,27.8,67.0,92.0,72.8,10.8,23.3,34.0,13.5,13.0,7.3,2.5,18.0,70.8,0.879,0.152
2020,concordia,Losses,12.0,250.0,737.0,33.9,59.0,231.0,25.5,129.0,180.0,71.7,8.9,22.2,31.1,12.2,15.2,6.4,1.8,16.6,51.9,0.691,-0.145
2020,concordia,November,5.0,117.0,318.0,36.8,27.0,97.0,27.8,58.0,83.0,69.9,8.2,23.2,31.4,14.6,14.4,6.6,2.6,16.6,50.8,0.65,-0.029
2020,concordia,January,5.0,103.0,318.0,32.4,20.0,88.0,22.7,51.0,75.0,68.0,10.4,20.4,30.8,10.6,14.4,6.2,2.4,16.2,55.4,0.738,-0.117
2020,concordia,February,6.0,127.0,368.0,34.5,34.0,125.0,27.2,87.0,114.0,76.3,9.5,23.5,33.0,12.3,15.0,7.0,1.0,17.8,62.5,0.819,-0.06
2020,laval,Total,16.0,345.0,997.0,34.6,110.0,388.0,28.4,184.0,248.0,74.2,11.8,29.6,41.4,13.6,16.7,5.4,2.4,15.4,56.9,0.759,0.03
2020,laval,Exhibition,3.0,70.0,201.0,34.8,29.0,103.0,28.2,34.0,46.0,73.9,13.3,27.0,40.3,16.0,19.7,10.0,2.3,18.3,67.7,0.835,0.14
2020,laval,Home,8.0,165.0,492.0,33.5,60.0,199.0,30.2,110.0,152.0,72.4,11.8,31.0,42.8,14.9,17.0,5.0,2.8,15.9,53.4,0.7,0.037
2020,laval,Away,2.0,54.0,139.0,38.8,9.0,34.0,26.5,14.0,18.0,77.8,16.0,31.5,47.5,13.5,14.0,4.5,2.5,16.0,65.5,0.91,0.023
2020,laval,Wins,12.0,258.0,741.0,34.8,78.0,285.0,27.4,154.0,206.0,74.8,12.0,30.4,42.4,13.1,16.7,5.1,2.4,15.3,56.3,0.75,0.072
2020,laval,Losses,4.0,87.0,256.0,34.0,32.0,103.0,31.1,30.0,42.0,71.4,11.0,27.3,38.3,15.0,16.8,6.3,2.5,15.8,59.0,0.787,-0.093
2020,laval,November,5.0,104.0,311.0,33.4,44.0,135.0,32.6,65.0,87.0,74.7,9.2,28.4,37.6,12.8,14.6,5.6,1.8,14.8,48.8,0.64,0.017
2020,laval,January,5.0,102.0,306.0,33.3,30.0,117.0,25.6,53.0,73.0,72.6,14.0,29.2,43.2,13.4,19.2,6.2,2.2,14.0,57.4,0.779,0.052
2020,laval,February,6.0,139.0,380.0,36.6,36.0,136.0,26.5,66.0,88.0,75.0,12.0,31.0,43.0,14.3,16.3,4.5,3.2,17.0,63.3,0.844,0.025
2020,mcgill,Total,16.0,321.0,962.0,33.4,88.0,352.0,25.0,141.0,190.0,74.2,11.3,26.4,37.6,11.8,17.9,7.7,2.4,16.1,54.4,0.749,-0.039
2020,mcgill,Exhibition,6.0,121.0,348.0,34.8,50.0,155.0,32.3,46.0,66.0,69.7,9.3,22.7,32.0,13.8,18.8,6.8,2.8,15.5,56.3,0.772,-0.116
2020,mcgill,Home,2.0,44.0,137.0,32.1,14.0,43.0,32.6,15.0,18.0,83.3,14.5,31.0,45.5,14.5,25.5,7.0,3.0,25.5,58.5,0.696,-0.033
2020,mcgill,Away,6.0,110.0,348.0,31.6,31.0,129.0,24.0,54.0,68.0,79.4,10.3,26.3,36.7,10.0,16.5,7.2,1.5,14.8,50.8,0.728,-0.166
2020,mcgill,Wins,7.0,166.0,433.0,38.3,43.0,161.0,26.7,61.0,92.0,66.3,12.1,27.9,40.0,14.9,17.1,7.9,2.7,14.7,62.3,0.848,0.098
2020,mcgill,Losses,9.0,155.0,529.0,29.3,45.0,191.0,23.6,80.0,98.0,81.6,10.6,25.2,35.8,9.3,18.4,7.6,2.1,17.1,48.3,0.67,-0.148
2020,mcgill,November,6.0,109.0,343.0,31.8,34.0,121.0,28.1,35.0,51.0,68.6,8.3,28.2,36.5,11.7,16.2,5.8,2.7,15.0,47.8,0.691,-0.096
2020,mcgill,January,6.0,121.0,355.0,34.1,31.0,141.0,22.0,65.0,84.0,77.4,10.3,23.0,33.3,12.2,15.5,9.2,1.7,16.2,56.3,0.79,-0.014
2020,mcgill,February,4.0,91.0,264.0,34.5,23.0,90.0,25.6,41.0,55.0,74.5,17.0,28.8,45.8,11.3,24.0,8.3,3.0,17.5,61.5,0.77,0.001
2020,uqam,Total,16.0,358.0,1014.0,35.3,102.0,364.0,28.0,213.0,269.0,79.2,11.6,24.1,35.6,12.1,16.1,7.6,3.0,18.5,64.4,0.845,0.017
2020,uqam,Exhibition,5.0,116.0,323.0,35.9,28.0,113.0,24.8,69.0,86.0,80.2,10.2,22.8,33.0,10.0,12.8,7.4,2.0,21.0,65.8,0.868,-0.02
2020,uqam,Home,4.0,106.0,266.0,39.8,32.0,100.0,32.0,37.0,46.0,80.4,12.0,24.5,36.5,13.3,14.8,6.3,3.5,18.0,70.3,0.937,0.102
2020,uqam,Away,4.0,87.0,249.0,34.9,20.0,84.0,23.8,62.0,76.0,81.6,11.5,24.5,36.0,12.8,15.3,6.8,4.8,21.5,64.0,0.848,-0.005
2020,uqam,Wins,7.0,173.0,448.0,38.6,50.0,161.0,31.1,82.0,102.0,80.4,13.0,24.7,37.7,12.7,14.9,8.3,2.0,17.1,68.3,0.934,0.181
2020,uqam,Losses,9.0,185.0,566.0,32.7,52.0,203.0,25.6,131.0,167.0,78.4,10.4,23.6,34.0,11.6,17.0,7.0,3.8,19.6,61.4,0.781,-0.101
2020,uqam,November,5.0,116.0,328.0,35.4,30.0,116.0,25.9,72.0,90.0,80.0,11.8,28.4,40.2,12.8,15.8,9.4,4.2,19.6,66.8,0.85,0.035
2020,uqam,January,7.0,156.0,433.0,36.0,44.0,157.0,28.0,93.0,113.0,82.3,12.0,22.7,34.7,11.3,17.1,6.7,2.3,17.1,64.1,0.854,0.055
2020,uqam,February,4.0,86.0,253.0,34.0,28.0,91.0,30.8,48.0,66.0,72.7,10.5,21.0,31.5,12.5,14.5,6.8,2.8,19.5,62.0,0.821,-0.07
2020,algoma,Total,22.0,412.0,1249.0,33.0,161.0,529.0,30.4,241.0,354.0,68.1,6.7,23.9,30.6,12.6,17.1,6.2,2.1,15.7,55.7,0.741,-0.155
2020,algoma,Exhibition,1.0,14.0,64.0,21.9,6.0,28.0,21.4,16.0,23.0,69.6,8.0,25.0,33.0,8.0,14.0,8.0,0.0,13.0,50.0,0.613,-0.119
2020,algoma,Home,11.0,209.0,588.0,35.5,75.0,252.0,29.8,122.0,181.0,67.4,5.9,20.5,26.5,13.2,16.4,6.2,1.8,16.6,55.9,0.775,-0.182
2020,algoma,Away,11.0,203.0,661.0,30.7,86.0,277.0,31.0,119.0,173.0,68.8,7.5,27.3,34.7,12.1,17.8,6.3,2.5,14.8,55.5,0.709,-0.129
2020,algoma,Wins,6.0,128.0,345.0,37.1,47.0,138.0,34.1,97.0,126.0,77.0,7.0,26.7,33.7,12.7,15.2,7.0,2.3,16.7,66.7,0.875,0.103
2020,algoma,Losses,16.0,284.0,904.0,31.4,114.0,391.0,29.2,144.0,228.0,63.2,6.6,22.9,29.4,12.6,17.8,5.9,2.1,15.4,51.6,0.689,-0.252
2020,algoma,October,1.0,15.0,57.0,26.3,6.0,20.0,30.0,13.0,22.0,59.1,11.0,28.0,39.0,13.0,22.0,6.0,0.0,11.0,49.0,0.62,-0.24
2020,algoma,November,10.0,188.0,580.0,32.4,86.0,259.0,33.2,102.0,164.0,62.2,7.5,23.6,31.1,13.3,16.8,6.6,2.6,16.9,56.4,0.747,-0.106
2020,algoma,January,6.0,98.0,340.0,28.8,38.0,146.0,26.0,63.0,84.0,75.0,6.5,24.2,30.7,10.8,19.7,5.7,2.2,14.8,49.5,0.644,-0.281
2020,algoma,February,5.0,111.0,272.0,40.8,31.0,104.0,29.8,63.0,84.0,75.0,4.4,23.4,27.8,13.4,13.6,6.2,1.6,15.4,63.2,0.878,-0.083
2020,brock,Total,22.0,565.0,1527.0,37.0,179.0,569.0,31.5,251.0,344.0,73.0,13.5,27.7,41.1,15.9,13.1,9.0,3.3,15.0,70.9,0.923,0.123
2020,brock,Exhibition,4.0,97.0,256.0,37.9,33.0,109.0,30.3,28.0,44.0,63.6,9.5,27.0,36.5,10.8,16.3,10.3,3.0,16.8,63.8,0.836,0.07
2020,brock,Home,12.0,299.0,833.0,35.9,102.0,319.0,32.0,151.0,203.0,74.4,14.1,27.5,41.6,16.2,13.8,9.4,3.5,14.8,70.9,0.915,0.17
2020,brock,Away,10.0,266.0,694.0,38.3,77.0,250.0,30.8,100.0,141.0,70.9,12.7,27.9,40.6,15.6,12.3,8.4,3.0,15.2,70.9,0.932,0.064
2020,brock,Wins,17.0,458.0,1186.0,38.6,148.0,440.0,33.6,195.0,266.0,73.3,13.6,28.3,41.9,16.4,13.4,9.6,3.5,15.2,74.1,0.957,0.198
2020,brock,Losses,5.0,107.0,341.0,31.4,31.0,129.0,24.0,56.0,78.0,71.8,13.0,25.6,38.6,14.4,12.2,6.8,2.6,14.2,60.2,0.801,-0.139
2020,brock,October,2.0,49.0,146.0,33.6,13.0,52.0,25.0,32.0,41.0,78.0,15.5,27.5,43.0,14.5,14.5,13.5,2.0,15.5,71.5,0.869,0.146
2020,brock,November,8.0,206.0,537.0,38.4,72.0,218.0,33.0,95.0,132.0,72.0,13.4,29.6,43.0,17.3,15.5,9.3,2.4,14.8,72.4,0.934,0.176
2020,brock,January,7.0,183.0,492.0,37.2,58.0,180.0,32.2,76.0,107.0,71.0,14.3,25.9,40.1,16.9,12.3,8.0,4.3,14.9,71.4,0.941,0.146
2020,brock,February,5.0,127.0,352.0,36.1,36.0,119.0,30.3,48.0,64.0,75.0,11.6,27.2,38.8,13.0,9.8,8.0,3.8,15.2,67.6,0.901,-0.006
2020,carleton,Total,22.0,545.0,1387.0,39.3,158.0,480.0,32.9,250.0,376.0,66.5,11.8,27.0,38.8,13.7,15.7,8.0,3.5,16.4,68.1,0.902,0.126
2020,carleton,Exhibition,2.0,52.0,109.0,47.7,23.0,40.0,57.5,16.0,25.0,64.0,7.5,22.0,29.5,10.5,19.5,7.0,1.5,10.5,71.5,0.983,0.17
2020,carleton,Home,11.0,263.0,684.0,38.5,78.0,249.0,31.3,149.0,225.0,66.2,13.0,26.8,39.8,13.8,15.9,7.6,4.4,14.7,68.5,0.909,0.186
2020,carleton,Away,11.0,282.0,703.0,40.1,80.0,231.0,34.6,101.0,151.0,66.9,10.6,27.1,37.7,13.6,15.5,8.5,2.6,18.1,67.7,0.895,0.066
2020,carleton,Wins,15.0,381.0,936.0,40.7,111.0,325.0,34.2,185.0,275.0,67.3,12.5,27.1,39.5,14.2,15.6,8.4,3.5,16.2,70.5,0.944,0.237
2020,carleton,Losses,7.0,164.0,451.0,36.4,47.0,155.0,30.3,65.0,101.0,64.4,10.4,26.7,37.1,12.7,16.0,7.3,3.4,16.9,62.9,0.814,-0.103
2020,carleton,November,10.0,259.0,626.0,41.4,64.0,198.0,32.3,121.0,188.0,64.4,12.8,24.0,36.8,14.2,15.0,8.2,3.5,15.0,70.3,0.947,0.179
2020,carleton,December,1.0,20.0,60.0,33.3,2.0,14.0,14.3,7.0,11.0,63.6,9.0,22.0,31.0,9.0,20.0,6.0,3.0,13.0,49.0,0.641,-0.276
2020,carleton,January,7.0,177.0,446.0,39.7,53.0,166.0,31.9,66.0,95.0,69.5,10.3,31.0,41.3,14.6,16.9,8.9,3.7,18.4,67.6,0.877,0.142
2020,carleton,February,4.0,89.0,255.0,34.9,39.0,102.0,38.2,56.0,82.0,68.3,12.8,28.5,41.3,12.3,14.5,6.8,3.3,17.3,68.3,0.901,0.069
2020,guelph,Total,22.0,622.0,1618.0,38.4,132.0,486.0,27.2,270.0,378.0,71.4,14.4,26.2,40.5,17.7,15.8,11.6,2.4,16.7,74.8,0.895,0.128
2020,guelph,Exhibition,3.0,100.0,223.0,44.8,22.0,67.0,32.8,45.0,57.0,78.9,13.0,25.7,38.7,18.3,18.0,16.3,2.7,22.0,89.0,1.002,0.394
2020,guelph,Home,10.0,287.0,726.0,39.5,64.0,224.0,28.6,113.0,155.0,72.9,13.5,23.5,37.0,20.5,15.8,10.9,2.3,15.6,75.1,0.909,0.092
